Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 53.15 63.15 53.15 0
#1 service 10 0 123.76 133.76 113.76 0
#1 service 8 0 143.6 153.6 123.6 0
#1 service 7 0 211.17 221.17 181.17 0
#1 service 3 0 230.17 240.17 190.17 0
#1 service 2 0 285.39 295.39 235.39 0
#1 service 5 19.34 310.66 340.0 250.66 0
#1 service 4 0 358.44 368.44 269.1 0
#1 service 1 0 395.61 405.61 296.26 0
#1 service 6 0 442.81 452.81 333.47 0
#1 service 11 2.01 476.99 489.0 357.65 0
#1 service 12 0 525.35 535.35 394.0 0
#1 finish 0 0 596.42 596.42 455.07 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   21.35  596.42 455.07 0
