Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 141.23 151.23 141.23 0
#1 service 9 76.76 201.24 288.0 191.24 0
#1 service 12 0 288.0 298.0 191.24 0
#1 service 11 0 298.0 308.0 191.24 0
#1 service 10 0 308.0 318.0 191.24 0
#1 service 3 5.88 386.12 402.0 259.35 0
#1 service 2 0 433.4 443.4 290.75 0
#1 service 6 0 494.82 504.82 342.17 0
#1 service 4 0 552.99 562.99 390.34 0
#1 service 5 0 620.48 630.48 447.83 272.48
#1 service 7 102.2 680.8 793.0 498.16 0
#1 service 8 47.33 867.67 925.0 572.83 0
#1 finish 0 0 1067.04 1067.04 714.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   232.17  1067.04 714.87 272.48
