Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 269.17 194.83 474.0 194.83 0
#1 service 2 6.0 518.0 534.0 238.83 0
#1 service 4 26.14 577.86 614.0 282.69 0
#1 service 3 0 646.57 656.57 315.26 0
#1 service 1 0 665.52 675.52 324.21 0
#1 service 5 0 710.87 720.87 359.56 0
#1 service 8 8.71 735.29 754.0 373.98 0
#1 service 6 0 776.36 786.36 396.34 0
#1 service 12 0 821.35 831.35 431.33 0
#1 service 7 0 889.66 899.66 489.64 37.66
#1 service 11 0 933.66 943.66 523.64 6.66
#1 service 10 0 975.97 985.97 555.95 0
#1 finish 0 0 1098.84 1098.84 668.82 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   310.02  1098.84 668.82 44.31
