Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 21.21 31.21 21.21 0
#1 service 2 0 56.21 66.21 46.21 0
#1 service 1 0 73.49 83.49 53.49 0
#1 service 3 0 91.74 101.74 61.74 0
#1 service 4 0 105.86 115.86 65.86 0
#1 service 9 438.37 126.63 575.0 76.63 0
#1 service 10 0 586.4 596.4 88.03 0
#1 service 7 0 609.86 619.86 101.49 0
#1 service 6 0 630.49 640.49 112.12 0
#1 service 5 0 663.05 673.05 134.68 0
#1 service 8 0 691.43 701.43 153.06 0
#1 service 11 0 714.08 724.08 165.71 92.08
#1 finish 0 0 738.22 738.22 179.86 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   438.37  738.22 179.86 92.08
