Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 81.32 91.32 81.32 0
#1 service 12 0 97.15 107.15 87.15 0
#1 service 9 0 111.62 121.62 91.62 0
#1 service 11 0 132.8 142.8 102.8 0
#1 service 6 0 145.63 155.63 105.63 0
#1 service 8 0 157.87 167.87 107.87 0
#1 service 4 0 172.97 182.97 112.97 0
#1 service 5 0 186.13 196.13 116.13 0
#1 service 2 0 217.01 227.01 137.01 0
#1 service 1 0 228.01 238.01 138.01 0
#1 service 3 0 239.42 249.42 139.42 0
#1 service 10 0 271.06 281.06 161.06 0
#1 finish 0 0 347.3 347.3 227.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  347.3 227.3 0
