Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 80.06 170.06 80.06 0
#1 service 1 0 182.1 272.1 92.1 0
#1 service 2 0 276.57 366.57 96.57 0
#1 service 4 0 369.73 459.73 99.73 0
#1 service 11 0 465.56 555.56 105.56 0
#1 service 9 0 567.27 657.27 117.27 0
#1 service 12 0 665.81 755.81 125.81 0
#1 service 10 0 763.87 853.87 133.87 0
#1 service 8 0 859.53 949.53 139.53 0
#1 service 6 0 954.0 1044.0 144.0 0
#1 service 3 0 1059.14 1149.14 159.14 0
#1 service 5 0 1151.14 1241.14 161.14 0
#1 finish 0 0 1323.76 1323.76 243.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1323.76 243.76 0
