Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 154.82 100.18 345.0 100.18 0
#1 service 12 0 346.0 436.0 101.18 0
#1 service 8 0 454.25 544.25 119.43 0
#1 service 3 0 550.08 640.08 125.26 0
#1 service 1 0 642.32 732.32 127.5 0
#1 service 2 0 734.32 824.32 129.5 0
#1 service 5 0 828.44 918.44 133.62 0
#1 service 9 0 924.44 1014.44 139.62 0
#1 service 7 0 1020.27 1110.27 145.45 0
#1 service 6 0 1111.68 1201.68 146.86 0
#1 service 4 0 1205.29 1295.29 150.47 0
#1 service 10 0 1310.94 1400.94 166.12 0
#1 finish 0 0 1476.48 1476.48 241.66 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   154.82  1476.48 241.66 0
