Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 100.85 190.85 100.85 0
#1 service 11 0 192.26 282.26 102.26 0
#1 service 12 0 284.26 374.26 104.26 0
#1 service 7 0 380.66 470.66 110.66 0
#1 service 9 0 472.9 562.9 112.9 0
#1 service 8 0 565.9 655.9 115.9 0
#1 service 6 0 659.51 749.51 119.51 0
#1 service 3 0 759.51 849.51 129.51 0
#1 service 2 0 851.74 941.74 131.74 0
#1 service 1 0 942.74 1032.74 132.74 0
#1 service 4 0 1038.74 1128.74 138.74 0
#1 service 5 0 1131.9 1221.9 141.9 0
#1 finish 0 0 1310.5 1310.5 230.5 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1310.5 230.5 0
