Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 71.76 90.24 172.0 90.24 0
#1 service 11 0 180.0 190.0 98.24 6.0
#1 service 8 81.0 231.0 322.0 139.24 0
#1 service 7 0 366.0 376.0 183.24 154.0
#1 service 4 0 416.45 426.45 223.69 141.45
#1 service 5 0 430.57 440.57 227.81 187.57
#1 service 1 0 447.57 457.57 234.81 141.57
#1 service 2 0 459.81 469.81 237.05 141.81
#1 service 3 0 474.28 484.28 241.52 142.28
#1 service 6 0 512.44 522.44 269.68 233.44
#1 service 10 0 586.39 596.39 333.64 411.39
#1 service 9 0 604.45 614.45 341.7 384.45
#1 finish 0 0 710.64 710.64 437.89 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   152.76  710.64 437.89 1943.96
