Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 96.61 106.61 96.61 0
#1 service 7 0 111.08 121.08 101.08 0
#1 service 8 0 124.24 134.24 104.24 0
#1 service 12 28.93 137.07 176.0 107.07 0
#1 service 10 0 177.41 187.41 108.48 0
#1 service 11 0 193.07 203.07 114.14 0
#1 service 3 0 236.19 246.19 147.26 72.19
#1 service 2 0 249.02 259.02 150.09 98.02
#1 service 1 0 262.02 272.02 153.09 119.02
#1 service 4 0 274.85 284.85 155.92 66.85
#1 service 5 0 294.07 304.07 165.14 56.07
#1 service 6 0 337.2 347.2 198.27 195.2
#1 finish 0 0 459.81 459.81 310.88 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   28.93  459.81 310.88 607.35
