Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 175.57 185.57 175.57 0
#1 service 12 0 196.39 206.39 186.39 0
#1 service 7 0 219.39 229.39 199.39 0
#1 service 8 0 231.62 241.62 201.62 0
#1 service 9 0 248.83 258.83 208.83 0
#1 service 3 782.01 271.99 1064.0 221.99 0
#1 service 1 0 1085.02 1095.02 243.01 0
#1 service 6 0 1117.85 1127.85 265.84 0
#1 service 4 0 1146.29 1156.29 284.28 0
#1 service 5 0 1158.52 1168.52 286.51 0
#1 service 2 0 1173.52 1183.52 291.51 0
#1 service 11 0 1213.07 1223.07 321.06 0
#1 finish 0 0 1375.67 1375.67 473.65 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   782.01  1375.67 473.65 0
