Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 35.0 125.0 35.0 0
#1 service 1 0 127.0 217.0 37.0 0
#1 service 4 0 222.0 312.0 42.0 0
#1 service 5 0 317.39 407.39 47.39 0
#1 service 6 0 412.39 502.39 52.39 0
#1 service 3 0 512.83 602.83 62.83 0
#1 service 10 0 620.85 710.85 80.85 0
#1 service 9 0 712.85 802.85 82.85 0
#1 service 8 0 806.46 896.46 86.46 0
#1 service 7 0 898.46 988.46 88.46 0
#1 finish 0 0 1007.14 1007.14 107.14 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1007.14 107.14 0
