Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 3.61 13.61 3.61 0
#1 service 5 0 18.7 28.7 8.7 0
#1 service 2 0 45.26 55.26 25.26 0
#1 service 1 0 66.44 76.44 36.44 0
#1 service 3 0 86.34 96.34 46.34 0
#1 service 6 0 114.37 124.37 64.37 0
#1 service 8 0 137.37 147.37 77.37 0
#1 service 12 0 168.58 178.58 98.58 18.58
#1 service 10 0 204.52 214.52 124.52 70.52
#1 service 9 0 231.07 241.07 141.07 50.07
#1 service 7 0 264.1 274.1 164.1 134.1
#1 service 11 0 283.31 293.31 173.31 164.31
#1 finish 0 0 310.58 310.58 190.58 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  310.58 190.58 437.58
