Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 97.42 107.42 97.42 0
#1 service 4 0 131.5 141.5 121.5 0
#1 service 8 0 150.5 160.5 130.5 0
#1 service 9 0 169.44 179.44 139.44 0
#1 service 11 0 193.05 203.05 153.05 0
#1 service 10 0 218.67 228.67 168.67 0
#1 service 7 0 240.07 250.07 180.07 0
#1 service 5 0 257.88 267.88 187.88 0
#1 service 2 7.92 278.08 296.0 198.08 0
#1 service 6 0 319.32 329.32 221.4 22.32
#1 service 1 0 345.36 355.36 237.43 0
#1 service 3 0 370.12 380.12 252.2 0
#1 finish 0 0 483.36 483.36 355.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   7.92  483.36 355.43 22.32
