Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 64.56 74.56 64.56 0
#1 service 8 0 77.72 87.72 67.72 0
#1 service 7 0 88.72 98.72 68.72 0
#1 service 1 13.08 121.92 145.0 91.92 0
#1 service 5 0 158.42 168.42 105.33 0
#1 service 6 0 173.52 183.52 110.43 0
#1 service 10 0 186.68 196.68 113.59 0
#1 service 4 0 206.53 216.53 123.44 0
#1 service 2 0 227.16 237.16 134.07 0
#1 service 3 0 244.23 254.23 141.14 0
#1 service 9 0 268.99 278.99 155.91 0
#1 service 11 0 282.15 292.15 159.07 0
#1 finish 0 0 357.46 357.46 224.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   13.08  357.46 224.38 0
