Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 79.12 89.12 79.12 0
#1 service 11 0 101.77 111.77 91.77 0
#1 service 7 0 120.99 130.99 100.99 0
#1 service 5 0 145.31 155.31 115.31 0
#1 service 2 0 159.43 169.43 119.43 0
#1 service 3 0 170.43 180.43 120.43 0
#1 service 1 0 184.67 194.67 124.67 0
#1 service 8 0 195.67 205.67 125.67 0
#1 service 4 0 212.88 222.88 132.88 62.88
#1 service 6 0 226.49 236.49 136.49 100.49
#1 service 10 0 252.11 262.11 152.11 94.11
#1 service 9 0 272.16 282.16 162.16 155.16
#1 finish 0 0 369.98 369.98 249.98 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  369.98 249.98 412.64
