Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 78.41 88.41 78.41 0
#1 service 9 0 95.48 105.48 85.48 0
#1 service 6 0 108.64 118.64 88.64 0
#1 service 5 8.01 141.99 160.0 111.99 0
#1 service 7 55.68 166.32 232.0 118.31 0
#1 service 8 0 236.0 246.0 122.31 0
#1 service 2 0 283.59 293.59 159.9 115.59
#1 service 1 0 305.76 315.76 172.07 0
#1 service 3 0 329.65 339.65 185.96 0
#1 service 4 0 342.81 352.81 189.12 0
#1 service 12 0 368.84 378.84 205.15 0
#1 service 11 0 395.39 405.39 221.71 271.39
#1 finish 0 0 499.73 499.73 316.05 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   63.69  499.73 316.05 386.98
