Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 26.08 36.08 26.08 0
#1 service 2 0 63.54 73.54 53.54 0
#1 service 1 9.34 77.66 97.0 57.66 0
#1 service 5 0 105.25 115.25 65.91 0
#1 service 3 0 123.06 133.06 73.72 0
#1 service 4 0 137.18 147.18 77.84 0
#1 service 6 0 168.2 178.2 98.86 0
#1 service 10 0 195.23 205.23 115.89 0
#1 service 9 0 230.31 240.31 140.97 0
#1 service 12 0 285.66 295.66 186.31 0
#1 service 11 0 312.77 322.77 203.43 0
#1 service 8 0 337.64 347.64 218.3 0
#1 finish 0 0 368.85 368.85 239.51 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   9.34  368.85 239.51 0
