Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 83.84 79.16 173.0 79.16 0
#1 service 2 0 221.01 231.01 127.17 0
#1 service 5 0 266.39 276.39 162.55 0
#1 service 9 0 325.64 335.64 211.8 0
#1 service 12 0 341.02 351.02 217.18 0
#1 service 6 0 372.96 382.96 239.11 0
#1 service 11 5.92 387.08 403.0 243.24 0
#1 service 1 0 426.71 436.71 266.94 0
#1 service 3 0 443.03 453.03 273.27 0
#1 service 8 0 462.03 472.03 282.27 0
#1 service 4 0 487.84 497.84 298.08 0
#1 service 10 0 527.25 537.25 327.49 0
#1 finish 0 0 611.77 611.77 402.01 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   89.76  611.77 402.01 0
