Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 1.85 85.15 97.0 85.15 0
#1 service 2 0 107.0 117.0 95.15 0
#1 service 3 0 119.24 129.24 97.38 0
#1 service 5 0 130.24 140.24 98.38 0
#1 service 4 0 144.48 154.48 102.63 0
#1 service 1 0 165.66 175.66 113.81 0
#1 service 11 0 201.74 211.74 139.88 0
#1 service 8 0 236.74 246.74 164.88 0
#1 service 9 0 268.11 278.11 186.26 0
#1 service 10 81.89 279.11 371.0 187.26 0
#1 service 7 0 385.14 395.14 201.4 179.14
#1 service 12 44.39 399.61 454.0 205.87 0
#1 finish 0 0 546.2 546.2 298.07 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   128.13  546.2 298.07 179.14
