Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 19.37 26.63 56.0 26.63 0
#1 service 11 0 57.0 67.0 27.63 0
#1 service 1 0 127.73 137.73 88.36 0
#1 service 5 0 149.13 159.13 99.76 0
#1 service 3 0 161.96 171.96 102.59 0
#1 service 4 0 173.37 183.37 104.0 0
#1 service 2 0 184.79 194.79 105.41 0
#1 service 6 8.16 204.84 223.0 115.46 0
#1 service 8 0 254.05 264.05 146.51 0
#1 service 12 0 282.08 292.08 164.54 0
#1 service 9 0 296.08 306.08 168.54 0
#1 service 7 0 317.26 327.26 179.72 0
#1 finish 0 0 361.27 361.27 213.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   27.54  361.27 213.74 0
