Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 70.8 80.8 70.8 0
#1 service 6 0 102.83 112.83 92.83 0
#1 service 8 14.85 119.15 144.0 99.15 0
#1 service 9 0 145.0 155.0 100.15 0
#1 service 10 0 157.0 167.0 102.15 0
#1 service 11 30.0 172.0 212.0 107.15 0
#1 service 5 0 240.46 250.46 135.61 47.46
#1 service 3 0 261.23 271.23 146.38 78.23
#1 service 2 0 273.47 283.47 148.62 103.47
#1 service 1 0 288.47 298.47 153.62 0
#1 service 4 0 309.28 319.28 164.43 91.28
#1 service 7 0 338.15 348.15 183.3 91.15
#1 finish 0 0 428.46 428.46 263.61 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   44.85  428.46 263.61 411.59
