Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 482.38 99.62 592.0 99.62 0
#1 service 9 0 678.02 688.02 185.65 82.02
#1 service 2 0 740.18 750.18 237.8 0
#1 service 3 0 766.33 776.33 253.96 0
#1 service 1 0 808.61 818.61 286.24 0
#1 service 4 0 824.94 834.94 292.56 116.94
#1 service 7 0 852.4 862.4 310.03 305.4
#1 service 6 0 887.0 897.0 334.62 112.0
#1 service 5 35.17 902.83 948.0 340.45 0
#1 service 8 0 975.2 985.2 367.66 352.2
#1 service 11 0 1022.08 1032.08 404.53 248.08
#1 finish 0 0 1177.2 1177.2 549.65 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   517.55  1177.2 549.65 1216.64
