Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 100.8 110.8 100.8 0
#1 service 10 0 120.65 130.65 110.65 0
#1 service 7 0 151.27 161.27 131.27 0
#1 service 8 0 176.5 186.5 146.5 0
#1 service 5 0 202.62 212.62 162.62 0
#1 service 6 0 215.78 225.78 165.78 0
#1 service 4 0 232.11 242.11 172.11 0
#1 service 2 0 248.43 258.43 178.43 0
#1 service 1 0 263.43 273.43 183.43 0
#1 service 3 0 282.87 292.87 192.87 0
#1 service 9 0 312.28 322.28 212.28 0
#1 finish 0 0 430.18 430.18 320.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  430.18 320.18 0
