Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 339.66 71.34 421.0 71.34 0
#1 service 6 0 450.83 460.83 101.18 7.83
#1 service 2 30.32 480.68 521.0 121.03 0
#1 service 1 0.28 540.72 551.0 140.75 0
#1 service 3 0 573.2 583.2 162.95 0
#1 service 7 109.92 620.08 740.0 199.83 0
#1 service 8 0 775.36 785.36 235.19 299.36
#1 service 9 0 878.76 888.76 328.59 288.76
#1 service 4 0 973.97 983.97 413.81 399.97
#1 service 5 0 1029.87 1039.87 459.7 306.87
#1 service 11 0 1112.27 1122.27 532.1 468.27
#1 finish 0 0 1187.04 1187.04 596.88 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   480.17  1187.04 596.88 1771.06
