Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 35.38 45.38 35.38 0
#1 service 4 36.08 66.92 113.0 56.92 0
#1 service 2 0 114.41 124.41 58.34 0
#1 service 1 0 125.41 135.41 59.34 15.41
#1 service 3 0 137.65 147.65 61.57 39.65
#1 service 5 0 149.89 159.89 63.81 63.89
#1 service 10 0 183.97 193.97 87.89 87.97
#1 service 6 0 219.97 229.97 113.89 159.97
#1 service 7 0 237.97 247.97 121.89 107.97
#1 service 8 0 252.09 262.09 126.02 148.09
#1 service 9 0 265.25 275.25 129.18 185.25
#1 finish 0 0 306.88 306.88 160.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   36.08  306.88 160.8 808.21
