Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 103.41 113.41 103.41 0
#1 service 8 250.07 146.93 407.0 136.93 0
#1 service 4 9.62 425.38 445.0 155.32 0
#1 service 6 27.88 465.12 503.0 175.44 0
#1 service 7 160.21 537.79 708.0 210.23 0
#1 service 9 0.59 756.41 767.0 258.64 0
#1 service 3 0 888.51 898.51 380.15 112.51
#1 service 2 31.43 907.57 949.0 389.21 0
#1 service 5 0 975.08 985.08 415.29 0
#1 service 10 0 1047.89 1057.89 478.1 0
#1 service 11 0 1112.3 1122.3 532.51 178.3
#1 finish 0 0 1172.91 1172.91 583.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   479.79  1172.91 583.12 290.81
