Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 48.47 72.53 131.0 72.53 0
#1 service 4 0 198.45 208.45 139.98 33.45
#1 service 9 48.55 210.45 269.0 141.98 0
#1 service 7 0 274.0 284.0 146.98 43.0
#1 service 8 0 298.21 308.21 161.19 104.21
#1 service 5 0 321.21 331.21 174.19 104.21
#1 service 3 0 336.6 346.6 179.58 134.6
#1 service 2 0 348.6 358.6 181.58 158.6
#1 service 1 0 366.21 376.21 189.19 174.21
#1 service 6 0 391.25 401.25 204.23 235.25
#1 service 10 0 454.41 464.41 257.39 315.41
#1 finish 0 0 542.57 542.57 335.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   97.02  542.57 335.55 1302.93
