Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 95.19 185.19 95.19 0
#1 service 3 0 192.4 282.4 102.4 0
#1 service 4 0 286.01 376.01 106.01 0
#1 service 6 0 443.01 533.01 173.01 0
#1 service 8 0 586.46 676.46 226.46 0
#1 service 7 60.99 732.01 883.0 282.01 0
#1 service 10 0 1074.98 1164.98 473.99 0
#1 service 11 0 1247.95 1337.95 556.96 0
#1 service 9 0 1343.78 1433.78 562.79 230.78
#1 service 5 0 1534.74 1624.74 663.75 759.74
#1 service 1 0 1671.91 1761.91 710.92 350.91
#1 finish 0 0 1847.08 1847.08 796.08 351.08
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   60.99  1847.08 796.08 1692.52
