Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 122.04 212.04 122.04 0
#1 service 9 0 214.04 304.04 124.04 0
#1 service 8 0 306.27 396.27 126.27 0
#1 service 6 0 397.69 487.69 127.69 0
#1 service 3 0 490.85 580.85 130.85 0
#1 service 2 0 583.09 673.09 133.09 0
#1 service 1 0 688.09 778.09 148.09 0
#1 service 4 0 795.78 885.78 165.78 0
#1 service 5 0 887.19 977.19 167.19 0
#1 service 7 0 979.19 1069.19 169.19 0
#1 service 10 0 1073.31 1163.31 173.31 0
#1 finish 0 0 1282.52 1282.52 292.52 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1282.52 292.52 0
