Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 37.64 47.64 37.64 0
#1 service 12 69.72 76.28 156.0 66.28 0
#1 service 7 130.24 188.76 329.0 99.04 0
#1 service 11 0 357.64 367.64 127.67 231.64
#1 service 1 0 379.72 389.72 139.75 0
#1 service 9 0 392.72 402.72 142.75 275.72
#1 service 6 0 422.97 432.97 163.0 175.97
#1 service 2 88.38 461.62 560.0 191.66 0
#1 service 3 0 585.32 595.32 216.97 0
#1 service 5 0 615.71 625.71 237.37 0
#1 service 8 0 633.78 643.78 245.43 62.78
#1 service 10 0 662.88 672.88 264.54 0
#1 finish 0 0 714.65 714.65 306.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   288.34  714.65 306.31 746.1
