Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 6.54 17.46 34.0 17.46 0
#1 service 2 0 56.0 66.0 39.46 0
#1 service 8 0 74.0 84.0 47.46 0
#1 service 6 0 90.32 100.32 53.79 0
#1 service 1 0 106.32 116.32 59.79 0
#1 service 3 0 125.76 135.76 69.22 0
#1 service 10 0 147.8 157.8 81.26 0
#1 service 7 0 171.4 181.4 94.87 0
#1 service 4 0 190.84 200.84 104.3 84.84
#1 service 5 0 213.64 223.64 117.11 94.64
#1 finish 0 0 250.57 250.57 144.03 20.57
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   6.54  250.57 144.03 200.05
