Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 1.68 6.32 18.0 6.32 0
#1 service 2 10.78 27.22 48.0 15.54 0
#1 service 4 0 55.07 65.07 22.62 0
#1 service 3 0 80.07 90.07 37.62 0
#1 service 6 0 99.29 109.29 46.83 0
#1 service 9 0 112.9 122.9 50.44 0
#1 service 7 0 128.98 138.98 56.52 0
#1 service 1 0 140.98 150.98 58.52 0
#1 service 10 0 173.83 183.83 81.37 63.83
#1 service 8 0 188.3 198.3 85.84 92.3
#1 finish 0 0 216.33 216.33 103.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   12.46  216.33 103.87 156.12
