Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 32.02 42.02 32.02 0
#1 service 2 0 47.67 57.67 37.67 0
#1 service 1 0 63.76 73.76 43.76 0
#1 service 5 0 80.08 90.08 50.08 0
#1 service 6 0 103.12 113.12 63.12 0
#1 service 10 0 131.23 141.23 81.23 0
#1 service 8 0 158.49 168.49 98.49 0
#1 service 4 0 172.96 182.96 102.96 55.96
#1 service 7 0 195.01 205.01 115.01 0
#1 service 9 0 213.61 223.61 123.61 53.61
#1 finish 0 0 238.87 238.87 138.87 8.87
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  238.87 138.87 118.44
