Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 18.22 27.78 56.0 27.78 0
#1 service 3 0 64.49 74.49 36.27 0
#1 service 4 0 86.49 96.49 48.27 0
#1 service 1 0 106.38 116.38 58.17 0
#1 service 8 0 125.82 135.82 67.6 0
#1 service 9 0 139.42 149.42 71.21 0
#1 service 5 0 157.97 167.97 79.75 0
#1 service 6 0 176.21 186.21 88.0 0
#1 service 10 0 193.29 203.29 95.07 0
#1 service 7 0 207.76 217.76 99.54 102.76
#1 finish 0 0 237.88 237.88 119.67 7.88
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   18.22  237.88 119.67 110.64
