Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 4.76 19.24 34.0 19.24 0
#1 service 2 0 46.08 56.08 31.32 0
#1 service 4 0 63.36 73.36 38.6 0
#1 service 5 0 82.58 92.58 47.82 0
#1 service 8 16.36 100.64 127.0 55.88 0
#1 service 9 0 139.04 149.04 67.92 0
#1 service 10 0 159.04 169.04 77.92 0
#1 service 1 0 183.46 193.46 92.34 0
#1 service 6 0 210.43 220.43 109.31 67.43
#1 service 3 0 240.13 250.13 129.01 88.13
#1 finish 0 0 267.1 267.1 145.98 37.1
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   21.12  267.1 145.98 192.67
