Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 21.1 31.1 21.1 0
#1 service 10 0 36.1 46.1 26.1 0
#1 service 6 0 62.22 72.22 42.22 0
#1 service 9 0 81.44 91.44 51.44 0
#1 service 7 0 106.44 116.44 66.44 0
#1 service 3 0 120.91 130.91 70.91 0
#1 service 8 0 135.38 145.38 75.38 0
#1 service 1 0 155.68 165.68 85.68 0
#1 service 5 0 179.82 189.82 99.82 74.82
#1 service 4 0 210.84 220.84 120.84 9.84
#1 finish 0 0 236.08 236.08 136.08 6.08
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  236.08 136.08 90.74
