Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 113.72 123.72 113.72 0
#1 service 4 0 128.19 138.19 118.19 0
#1 service 3 0 141.35 151.35 121.35 0
#1 service 2 71.32 157.68 239.0 127.68 0
#1 service 1 0 242.16 252.16 130.84 0
#1 service 11 0 299.46 309.46 178.14 32.46
#1 service 12 0 312.62 322.62 181.3 32.62
#1 service 9 0 386.69 396.69 245.37 219.69
#1 service 10 0 401.69 411.69 250.37 219.69
#1 service 8 0 416.79 426.79 255.47 205.79
#1 service 7 0 428.2 438.2 256.88 206.2
#1 service 6 0 442.33 452.33 261.01 205.33
#1 finish 0 0 531.22 531.22 339.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   71.32  531.22 339.9 1121.79
