Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 206.32 216.32 206.32 0
#1 service 8 0 241.34 251.34 231.34 0
#1 service 4 0 265.9 275.9 245.9 0
#1 service 5 0 279.9 289.9 249.9 0
#1 service 6 0 295.9 305.9 255.9 0
#1 service 7 0 310.9 320.9 260.9 0
#1 service 2 0 345.96 355.96 285.96 0
#1 service 10 429.13 483.87 923.0 413.87 0
#1 service 1 0 988.86 998.86 479.73 0
#1 service 3 0 1011.86 1021.86 492.73 364.86
#1 service 12 0 1079.31 1089.31 550.18 190.31
#1 service 11 0 1170.92 1180.92 631.79 16.92
#1 finish 0 0 1219.4 1219.4 670.27 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   429.13  1219.4 670.27 572.09
