Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 108.21 118.21 108.21 0
#1 service 10 0 141.55 151.55 131.55 0
#1 service 9 0 163.26 173.26 143.26 0
#1 service 8 0 201.06 211.06 171.06 0
#1 service 6 0 214.67 224.67 174.67 0
#1 service 11 0 245.26 255.26 195.26 0
#1 service 7 0 276.52 286.52 216.52 0
#1 service 5 0 307.04 317.04 237.04 0
#1 service 4 0 326.52 336.52 246.52 0
#1 service 3 0 338.76 348.76 248.76 0
#1 service 2 0 352.36 362.36 252.36 0
#1 service 1 0 384.99 394.99 274.99 0
#1 finish 0 0 566.53 566.53 446.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  566.53 446.53 0
