Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 120.81 130.81 120.81 0
#1 service 3 0 140.81 150.81 130.81 0
#1 service 6 0 155.81 165.81 135.81 0
#1 service 5 0 167.22 177.22 137.22 0
#1 service 4 0 178.22 188.22 138.22 0
#1 service 12 836.38 307.62 1154.0 257.62 0
#1 service 11 103.98 1225.02 1339.0 328.64 0
#1 service 10 0 1370.05 1380.05 359.69 91.05
#1 service 1 0 1417.85 1427.85 397.49 0
#1 service 8 0 1437.9 1447.9 407.54 81.9
#1 service 7 0 1460.11 1470.11 419.75 272.11
#1 service 9 0 1513.52 1523.52 463.17 559.52
#1 finish 0 0 1549.77 1549.77 489.42 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   940.36  1549.77 489.42 1004.58
