Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 35.74 45.74 35.74 0
#1 service 12 0 79.71 89.71 69.71 0
#1 service 8 0 102.74 112.74 82.74 0
#1 service 4 0 119.96 129.96 89.96 0
#1 service 1 55.81 145.19 211.0 105.19 0
#1 service 6 0 228.0 238.0 122.19 0
#1 service 5 0 246.06 256.06 130.25 0
#1 service 3 0 267.24 277.24 141.43 0
#1 service 10 0 295.68 305.68 159.87 0
#1 service 9 95.14 316.86 422.0 171.05 0
#1 service 2 0 439.8 449.8 188.85 0
#1 service 7 0 464.94 474.94 203.99 0
#1 finish 0 0 519.71 519.71 248.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   150.95  519.71 248.76 0
