Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 52.84 62.84 52.84 0
#1 service 5 0 79.96 89.96 69.96 0
#1 service 10 80.43 97.57 188.0 77.57 0
#1 service 3 0 205.8 215.8 95.38 0
#1 service 4 0 218.97 228.97 98.54 74.97
#1 service 11 0 245.97 255.97 115.54 51.97
#1 service 7 0.03 260.97 271.0 120.54 0
#1 service 1 0 283.65 293.65 133.19 0
#1 service 2 0 295.89 305.89 135.42 0
#1 service 6 0 315.89 325.89 145.42 0
#1 service 9 55.05 333.95 399.0 153.49 0
#1 service 8 0 417.25 427.25 171.73 0.25
#1 finish 0 0 477.34 477.34 221.82 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   135.51  477.34 221.82 127.18
