Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 69.07 79.07 69.07 0
#1 service 6 0 90.25 100.25 80.25 0
#1 service 11 0 112.25 122.25 92.25 0
#1 service 4 0 140.27 150.27 110.27 0
#1 service 7 0 155.27 165.27 115.27 0
#1 service 5 0 174.76 184.76 124.76 0
#1 service 3 51.0 189.0 250.0 129.0 0
#1 service 1 0 267.72 277.72 146.72 0
#1 service 12 0 303.97 313.97 172.97 0
#1 service 10 0 322.03 332.03 181.03 0
#1 service 8 0 338.11 348.11 187.12 71.11
#1 service 2 0 364.52 374.52 203.52 90.52
#1 finish 0 0 429.55 429.55 258.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   51.0  429.55 258.55 161.63
