Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 12.21 102.21 12.21 0
#1 service 7 0 103.21 193.21 13.21 0
#1 service 9 0 195.21 285.21 15.21 0
#1 service 2 0 290.21 380.21 20.21 0
#1 service 5 0 383.21 473.21 23.21 0
#1 service 10 0 478.21 568.21 28.21 0
#1 service 8 0 571.21 661.21 31.21 0
#1 service 6 0 663.21 753.21 33.21 0
#1 service 1 0 758.31 848.31 38.31 0
#1 service 4 65.69 850.31 1006.0 40.31 0
#1 finish 0 0 1021.81 1021.81 56.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   65.69  1021.81 56.12 0
