Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 18.68 108.68 18.68 0
#1 service 8 0 110.68 200.68 20.68 0
#1 service 10 0 216.49 306.49 36.49 0
#1 service 4 0 322.3 412.3 52.3 0
#1 service 3 0 415.3 505.3 55.3 0
#1 service 2 0 507.3 597.3 57.3 0
#1 service 1 0 600.3 690.3 60.3 0
#1 service 7 216.26 699.74 1006.0 69.74 0
#1 service 5 0 1013.07 1103.07 76.81 0
#1 service 6 0 1105.07 1195.07 78.81 0
#1 finish 0 0 1207.88 1207.88 91.62 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   216.26  1207.88 91.62 0
