Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 11.18 21.18 11.18 0
#1 service 8 0 39.43 49.43 29.43 0
#1 service 6 0 64.69 74.69 44.69 0
#1 service 10 0 82.76 92.76 52.76 0
#1 service 5 0 104.46 114.46 64.46 0
#1 service 7 0 133.14 143.14 83.14 44.14
#1 service 4 0 158.76 168.76 98.76 37.76
#1 service 2 0 177.71 187.71 107.71 80.71
#1 service 9 0 212.04 222.04 132.04 145.04
#1 service 1 0 253.99 263.99 163.99 182.99
#1 finish 0 0 273.21 273.21 173.21 33.21
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  273.21 173.21 523.85
