Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 32.39 42.39 32.39 0
#1 service 2 0 45.39 55.39 35.39 0
#1 service 6 0 70.69 80.69 50.69 0
#1 service 10 2.1 87.9 100.0 57.9 0
#1 service 1 0 112.53 122.53 70.43 0
#1 service 9 0 127.53 137.53 75.43 39.53
#1 service 5 6.08 142.92 159.0 80.81 0
#1 service 3 0 164.0 174.0 85.81 0
#1 service 7 0 181.07 191.07 92.88 9.07
#1 service 8 0 198.14 208.14 99.95 49.14
#1 finish 0 0 239.76 239.76 131.58 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   8.19  239.76 131.58 97.74
