Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 35.06 45.06 35.06 0
#1 service 3 0 64.29 74.29 54.29 0
#1 service 1 0 86.0 96.0 66.0 0
#1 service 2 0 102.32 112.32 72.32 0
#1 service 7 0 125.36 135.36 85.36 0
#1 service 9 0 153.47 163.47 103.47 0
#1 service 6 0 174.1 184.1 114.1 0
#1 service 4 0 195.28 205.28 125.28 24.28
#1 service 5 0 214.23 224.23 134.23 94.23
#1 service 8 0 235.41 245.41 145.41 114.41
#1 finish 0 0 278.95 278.95 178.95 38.95
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  278.95 178.95 271.86
