Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 15.52 25.52 15.52 0
#1 service 2 0 31.85 41.85 21.85 0
#1 service 1 0 51.85 61.85 31.85 0
#1 service 9 0 87.34 97.34 57.34 0
#1 service 10 0 104.41 114.41 64.41 0
#1 service 6 1.12 131.88 143.0 81.88 0
#1 service 5 0 152.22 162.22 91.1 0
#1 service 7 0 187.22 197.22 116.1 0
#1 service 8 0 202.22 212.22 121.1 0
#1 service 3 0 227.09 237.09 135.96 5.09
#1 finish 0 0 244.7 244.7 143.58 4.7
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1.12  244.7 143.58 9.79
