Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 33.54 43.54 33.54 0
#1 service 3 18.46 45.54 74.0 35.54 0
#1 service 8 0 77.0 87.0 38.54 0
#1 service 2 0 92.0 102.0 43.54 0
#1 service 1 0 107.39 117.39 48.93 2.39
#1 service 5 0 120.99 130.99 52.53 0
#1 service 7 0 133.99 143.99 55.53 60.99
#1 service 6 0 151.06 161.06 62.6 84.06
#1 service 4 0 166.45 176.45 67.99 44.45
#1 service 10 0 187.63 197.63 79.17 0
#1 finish 0 0 225.09 225.09 106.63 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   18.46  225.09 106.63 191.88
