Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 21.38 31.38 21.38 0
#1 service 8 0 79.01 89.01 69.01 0
#1 service 11 0 105.17 115.17 85.17 0
#1 service 5 0 130.03 140.03 100.03 0
#1 service 3 74.55 216.45 301.0 176.45 0
#1 service 1 0.56 336.44 347.0 211.89 0
#1 service 2 10.0 381.0 401.0 245.89 0
#1 service 12 0 423.56 433.56 268.45 0
#1 service 7 0 492.76 502.76 327.66 0
#1 service 6 0 513.94 523.94 338.84 0
#1 service 4 0 557.19 567.19 372.08 0
#1 service 10 0 600.71 610.71 405.61 69.71
#1 finish 0 0 623.36 623.36 418.25 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   85.11  623.36 418.25 69.71
