Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 65.12 75.12 65.12 0
#1 service 5 0 76.12 86.12 66.12 0
#1 service 1 0 88.94 98.94 68.94 0
#1 service 2 0 100.36 110.36 70.36 0
#1 service 4 0 111.77 121.77 71.77 0
#1 service 8 0 124.77 134.77 74.77 0
#1 service 10 0 135.77 145.77 75.77 0
#1 service 11 0 149.77 159.77 79.77 0
#1 service 6 0 161.77 171.77 81.77 0
#1 service 3 0 176.24 186.24 86.24 0
#1 service 9 0 189.85 199.85 89.85 0
#1 service 12 0 216.13 226.13 106.13 0
#1 finish 0 0 296.42 296.42 176.42 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  296.42 176.42 0
