Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 33.02 43.02 33.02 0
#1 service 1 0 49.34 59.34 39.34 0
#1 service 2 0 62.34 72.34 42.34 0
#1 service 8 0 73.34 83.34 43.34 0
#1 service 9 0 85.34 95.34 45.34 0
#1 service 3 0 97.58 107.58 47.58 0
#1 service 4 0 109.81 119.81 49.81 0
#1 service 7 0 124.05 134.05 54.05 0
#1 service 12 0 139.89 149.89 59.89 0
#1 service 5 0 167.61 177.61 77.61 0
#1 service 6 0 179.84 189.84 79.84 0
#1 service 11 0 199.84 209.84 89.84 0
#1 finish 0 0 246.52 246.52 126.52 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  246.52 126.52 0
