Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 138.92 228.92 138.92 0
#1 service 8 0 229.92 319.92 139.92 0
#1 service 7 0 321.33 411.33 141.33 0
#1 service 10 0 413.57 503.57 143.57 0
#1 service 6 0 511.63 601.63 151.63 0
#1 service 3 0 607.01 697.01 157.01 0
#1 service 4 0 698.43 788.43 158.43 0
#1 service 2 0 791.59 881.59 161.59 0
#1 service 1 0 926.95 1016.95 206.95 0
#1 service 5 0 1065.32 1155.32 255.32 0
#1 service 11 0 1164.26 1254.26 264.26 0
#1 finish 0 0 1359.64 1359.64 369.64 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1359.64 369.64 0
