Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 83.73 173.73 83.73 0
#1 service 4 247.06 180.94 518.0 90.94 0
#1 service 3 0 565.68 655.68 138.61 305.68
#1 service 1 0 660.15 750.15 143.08 0
#1 service 2 0 771.24 861.24 164.18 52.24
#1 service 9 0 982.9 1072.9 285.84 683.9
#1 service 10 0 1096.5 1186.5 309.44 709.5
#1 service 7 0 1192.58 1282.58 315.52 518.58
#1 service 6 0 1313.45 1403.45 346.39 724.45
#1 service 8 0 1589.49 1679.49 532.42 1171.49
#1 service 11 0 1683.49 1773.49 536.42 1356.49
#1 finish 0 0 1790.69 1790.69 553.63 294.69
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   247.06  1790.69 553.63 5817.02
