Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 79.1 169.1 79.1 0
#1 service 8 0 174.93 264.93 84.93 0
#1 service 9 0 266.35 356.35 86.35 0
#1 service 11 0 358.58 448.58 88.58 0
#1 service 5 0 534.01 624.01 174.01 0
#1 service 6 0 628.25 718.25 178.25 0
#1 service 4 0 724.08 814.08 184.08 0
#1 service 3 0 815.08 905.08 185.08 0
#1 service 2 0 910.08 1000.08 190.08 0
#1 service 10 0 1085.81 1175.81 275.81 0
#1 service 1 0 1280.26 1370.26 380.26 0
#1 finish 0 0 1400.09 1400.09 410.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1400.09 410.09 0
