Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 103.28 80.72 194.0 80.72 0
#1 service 10 0 214.62 224.62 101.34 0
#1 service 5 0 247.42 257.42 124.14 18.42
#1 service 7 0 285.72 295.72 152.44 0
#1 service 2 0 322.74 332.74 179.46 37.74
#1 service 3 0 341.96 351.96 188.68 112.96
#1 service 1 0 358.67 368.67 195.39 70.67
#1 service 11 0 387.35 397.35 214.07 224.35
#1 service 4 0 403.01 413.01 219.73 160.01
#1 service 6 0 427.43 437.43 234.15 224.43
#1 service 8 0 456.03 466.03 252.75 150.03
#1 service 12 0 469.63 479.63 256.36 225.63
#1 finish 0 0 547.63 547.63 324.36 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   103.28  547.63 324.36 1224.23
