Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 31.83 41.83 31.83 0
#1 service 8 0 60.8 70.8 50.8 0
#1 service 4 0 78.08 88.08 58.08 0
#1 service 2 0 91.08 101.08 61.08 0
#1 service 5 52.71 118.29 181.0 78.29 0
#1 service 6 126.88 185.12 322.0 82.41 0
#1 service 3 0 333.4 343.4 93.81 0
#1 service 9 0 362.71 372.71 113.12 0
#1 service 1 4.26 390.74 405.0 131.15 0
#1 service 7 0 421.0 431.0 147.15 0
#1 service 10 0 435.47 445.47 151.62 232.47
#1 service 11 0 470.07 480.07 176.22 136.07
#1 finish 0 0 513.19 513.19 209.34 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   183.85  513.19 209.34 368.54
