Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 43.14 53.14 43.14 0
#1 service 7 0 69.9 79.9 59.9 0
#1 service 10 101.61 88.39 200.0 68.39 0
#1 service 12 0 231.78 241.78 100.17 0
#1 service 3 0 260.89 270.89 119.27 0
#1 service 2 0 275.01 285.01 123.4 0
#1 service 1 0 289.01 299.01 127.4 0
#1 service 4 0 306.22 316.22 134.61 0
#1 service 5 108.7 322.3 441.0 140.69 0
#1 service 6 0 464.71 474.71 164.4 0
#1 service 8 0 482.32 492.32 172.01 0
#1 service 11 0 501.38 511.38 181.07 0
#1 finish 0 0 537.55 537.55 207.24 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   210.31  537.55 207.24 0
