Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 40.31 50.31 40.31 0
#1 service 4 0 85.14 95.14 75.14 0
#1 service 7 0 112.26 122.26 92.26 0
#1 service 1 0 139.26 149.26 109.26 0
#1 service 3 0 160.3 170.3 120.3 0
#1 service 8 139.1 178.9 328.0 128.9 0
#1 service 2 0 352.52 362.52 153.42 0
#1 service 6 0 368.6 378.6 159.5 0
#1 service 5 0 390.26 400.26 171.16 0
#1 service 9 3.62 420.38 434.0 191.29 0
#1 service 12 0 486.7 496.7 243.99 0
#1 service 10 0 505.64 515.64 252.93 341.64
#1 finish 0 0 577.67 577.67 314.96 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   142.71  577.67 314.96 341.64
