Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 118.11 36.89 165.0 36.89 0
#1 service 1 0 170.0 180.0 41.89 12.0
#1 service 2 0 181.0 191.0 42.89 34.0
#1 service 9 0 215.19 225.19 67.08 10.19
#1 service 8 0 234.19 244.19 76.08 69.19
#1 service 10 0 248.19 258.19 80.08 97.19
#1 service 11 0 259.19 269.19 81.08 119.19
#1 service 12 0 282.19 292.19 94.08 102.19
#1 service 4 0 326.19 336.19 128.08 224.19
#1 service 5 0 340.19 350.19 132.08 252.19
#1 service 6 0 356.27 366.27 138.16 291.27
#1 service 7 0 369.88 379.88 141.77 307.88
#1 finish 0 0 412.08 412.08 173.97 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   118.11  412.08 173.97 1519.45
