Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 81.01 91.01 81.01 0
#1 service 8 23.34 96.66 130.0 86.66 0
#1 service 7 0 132.24 142.24 88.9 0
#1 service 4 0 156.38 166.38 103.04 25.38
#1 service 2 0 168.61 178.61 105.28 5.61
#1 service 11 0 180.85 190.85 107.51 0
#1 service 10 0 193.09 203.09 109.75 0
#1 service 1 0 205.32 215.32 111.99 3.32
#1 service 9 0 216.32 226.32 112.99 0
#1 service 3 0 230.32 240.32 116.99 91.32
#1 service 5 0 258.76 268.76 135.42 70.76
#1 service 6 0 271.92 281.92 138.59 53.92
#1 finish 0 0 365.11 365.11 221.77 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   23.34  365.11 221.77 250.32
