Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 18.38 28.38 18.38 0
#1 service 5 0 31.99 41.99 21.99 0
#1 service 8 0 48.7 58.7 28.7 0
#1 service 7 57.3 64.7 132.0 34.7 0
#1 service 10 0 139.62 149.62 42.31 0
#1 service 6 0 159.46 169.46 52.16 0
#1 service 9 0 171.7 181.7 54.4 34.7
#1 service 3 0 184.53 194.53 57.23 0
#1 service 4 0 203.07 213.07 65.77 82.07
#1 service 1 0 239.7 249.7 92.4 38.7
#1 finish 0 0 264.93 264.93 107.63 34.93
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   57.3  264.93 107.63 190.41
